Year,Month,Date,Currency,VS 1USD,Inverse 1USD
2026,01,05,Norwegian Krone,10.073375,0.099272
2026,01,05,Omani Rial,0.385074,2.596901
2026,01,05,Pakistani Rupee,280.343305,0.003567
2026,01,05,Philippine Peso,58.828913,0.016998
2026,01,05,Polish Zloty,3.596414,0.278055
2026,01,05,Qatari Riyal,3.640000,0.274725
2026,01,05,Romanian New Leu,4.347489,0.230018
2026,01,05,Russian Ruble,80.548354,0.012415
2026,01,05,Saudi Arabian Riyal,3.750000,0.266667
2026,01,05,Singapore Dollar,1.287839,0.776495
2026,01,05,South African Rand,16.503617,0.060593
2026,01,05,Sri Lankan Rupee,310.079870,0.003225
2026,01,05,Swedish Krona,9.231453,0.108325
2026,01,05,Swiss Franc,0.793281,1.260588
2026,01,05,Taiwan New Dollar,31.386584,0.031861
2026,01,05,Thai Baht,31.529303,0.031717
2026,01,05,Trinidadian Dollar,6.800208,0.147054
2026,01,05,Turkish Lira,43.043422,0.023232
2026,01,05,Emirati Dirham,3.672500,0.272294
2026,01,05,British Pound,0.744116,1.343877
2026,01,06,Argentine Peso,1469.749827,0.000680
2026,01,06,Australian Dollar,1.489589,0.671326
2026,01,06,Bahraini Dinar,0.376000,2.659574
2026,01,06,Botswana Pula,13.735555,0.072804
2026,01,06,Brazilian Real,5.408739,0.184886
2026,01,06,Bruneian Dollar,1.282897,0.779486
2026,01,06,Canadian Dollar,1.377379,0.726016
2026,01,06,Chilean Peso,903.920241,0.001106
2026,01,06,Chinese Yuan Renminbi,6.992603,0.143008
2026,01,06,Colombian Peso,3741.543562,0.000267
2026,01,06,Czech Koruna,20.647439,0.048432
2026,01,06,Danish Krone,6.377194,0.156809
2026,01,06,Euro,0.853633,1.171463
2026,01,06,Hong Kong Dollar,7.785162,0.128449
2026,01,06,Hungarian Forint,327.931147,0.003049
2026,01,06,Icelandic Krona,125.828962,0.007947
2026,01,06,Indian Rupee,90.233643,0.011082
2026,01,06,Indonesian Rupiah,16739.883913,0.000060
2026,01,06,Iranian Rial,42086.245266,0.000024
2026,01,06,Israeli Shekel,3.153778,0.317080
2026,01,06,Japanese Yen,156.642469,0.006384
2026,01,06,Kazakhstani Tenge,512.877667,0.001950
2026,01,06,South Korean Won,1446.590026,0.000691
2026,01,06,Kuwaiti Dinar,0.307232,3.254874
2026,01,06,Libyan Dinar,5.420098,0.184499
2026,01,06,Malaysian Ringgit,4.072290,0.245562
2026,01,06,Mauritian Rupee,46.482897,0.021513
2026,01,06,Mexican Peso,17.919613,0.055805
2026,01,06,Nepalese Rupee,144.441504,0.006923
2026,01,06,New Zealand Dollar,1.728413,0.578565
2026,01,06,Norwegian Krone,10.039801,0.099604
2026,01,06,Omani Rial,0.384783,2.598866
2026,01,06,Pakistani Rupee,280.052180,0.003571
2026,01,06,Philippine Peso,59.092415,0.016923
2026,01,06,Polish Zloty,3.595739,0.278107
2026,01,06,Qatari Riyal,3.640000,0.274725
2026,01,06,Romanian New Leu,4.344108,0.230197
2026,01,06,Russian Ruble,80.891974,0.012362
2026,01,06,Saudi Arabian Riyal,3.750000,0.266667
2026,01,06,Singapore Dollar,1.282897,0.779486
2026,01,06,South African Rand,16.374598,0.061070
2026,01,06,Sri Lankan Rupee,309.956723,0.003226
2026,01,06,Swedish Krona,9.179300,0.108941
2026,01,06,Swiss Franc,0.792229,1.262261
2026,01,06,Taiwan New Dollar,31.487575,0.031759
2026,01,06,Thai Baht,31.318540,0.031930
2026,01,06,Trinidadian Dollar,6.790696,0.147260
2026,01,06,Turkish Lira,43.045830,0.023231
2026,01,06,Emirati Dirham,3.672500,0.272294
2026,01,06,British Pound,0.738951,1.353269
2026,01,07,Argentine Peso,1467.105410,0.000682
2026,01,07,Australian Dollar,1.484736,0.673520
2026,01,07,Bahraini Dinar,0.376000,2.659574
2026,01,07,Botswana Pula,13.708859,0.072946
2026,01,07,Brazilian Real,5.373427,0.186101
2026,01,07,Bruneian Dollar,1.280679,0.780836
2026,01,07,Canadian Dollar,1.381611,0.723793
2026,01,07,Chilean Peso,894.070007,0.001118
2026,01,07,Chinese Yuan Renminbi,6.984634,0.143171
2026,01,07,Colombian Peso,3714.722896,0.000269
2026,01,07,Czech Koruna,20.682273,0.048351
2026,01,07,Danish Krone,6.392994,0.156421
2026,01,07,Euro,0.855593,1.168781
2026,01,07,Hong Kong Dollar,7.787335,0.128414
2026,01,07,Hungarian Forint,329.190340,0.003038
2026,01,07,Icelandic Krona,125.946452,0.007940
2026,01,07,Indian Rupee,90.150732,0.011093
2026,01,07,Indonesian Rupiah,16750.324763,0.000060
2026,01,07,Iranian Rial,42085.022750,0.000024
2026,01,07,Israeli Shekel,3.169111,0.315546
2026,01,07,Japanese Yen,156.684874,0.006382
2026,01,07,Kazakhstani Tenge,509.501570,0.001963
2026,01,07,South Korean Won,1446.929765,0.000691
2026,01,07,Kuwaiti Dinar,0.307227,3.254921
2026,01,07,Libyan Dinar,5.418668,0.184547
2026,01,07,Malaysian Ringgit,4.046588,0.247122
2026,01,07,Mauritian Rupee,46.282688,0.021606
2026,01,07,Mexican Peso,17.986374,0.055598
2026,01,07,Nepalese Rupee,144.308784,0.006930
2026,01,07,New Zealand Dollar,1.729771,0.578111
2026,01,07,Norwegian Krone,10.057666,0.099427
2026,01,07,Omani Rial,0.384913,2.597991
2026,01,07,Pakistani Rupee,281.456947,0.003553
2026,01,07,Philippine Peso,59.247014,0.016878
2026,01,07,Polish Zloty,3.602069,0.277618
2026,01,07,Qatari Riyal,3.640000,0.274725
2026,01,07,Romanian New Leu,4.354278,0.229659
2026,01,07,Russian Ruble,80.517567,0.012420
2026,01,07,Saudi Arabian Riyal,3.750000,0.266667
2026,01,07,Singapore Dollar,1.280679,0.780836
2026,01,07,South African Rand,16.367331,0.061097
2026,01,07,Sri Lankan Rupee,309.845830,0.003227
2026,01,07,Swedish Krona,9.204309,0.108645
2026,01,07,Swiss Franc,0.795747,1.256681
2026,01,07,Taiwan New Dollar,31.505712,0.031740
2026,01,07,Thai Baht,31.198332,0.032053
2026,01,07,Trinidadian Dollar,6.764440,0.147832
2026,01,07,Turkish Lira,43.046801,0.023231
2026,01,07,Emirati Dirham,3.672500,0.272294
2026,01,07,British Pound,0.740742,1.349998
2026,01,08,Argentine Peso,1460.843923,0.000685
2026,01,08,Australian Dollar,1.487681,0.672187
2026,01,08,Bahraini Dinar,0.376000,2.659574
2026,01,08,Botswana Pula,13.732328,0.072821
2026,01,08,Brazilian Real,5.386045,0.185665
2026,01,08,Bruneian Dollar,1.282731,0.779587
2026,01,08,Canadian Dollar,1.385858,0.721575
2026,01,08,Chilean Peso,895.635227,0.001117
2026,01,08,Chinese Yuan Renminbi,6.995168,0.142956
2026,01,08,Colombian Peso,3748.691095,0.000267
2026,01,08,Czech Koruna,20.798491,0.048080
2026,01,08,Danish Krone,6.399431,0.156264
2026,01,08,Euro,0.856403,1.167674
2026,01,08,Hong Kong Dollar,7.786730,0.128424
2026,01,08,Hungarian Forint,329.464786,0.003035
2026,01,08,Icelandic Krona,126.050789,0.007933
2026,01,08,Indian Rupee,89.857335,0.011129
2026,01,08,Indonesian Rupiah,16760.637502,0.000060
2026,01,08,Iranian Rial,42027.197803,0.000024
2026,01,08,Israeli Shekel,3.171709,0.315287
2026,01,08,Japanese Yen,156.721184,0.006381
2026,01,08,Kazakhstani Tenge,509.970697,0.001961
2026,01,08,South Korean Won,1447.997774,0.000691
2026,01,08,Kuwaiti Dinar,0.307283,3.254329
2026,01,08,Libyan Dinar,5.419810,0.184508
2026,01,08,Malaysian Ringgit,4.062905,0.246129
2026,01,08,Mauritian Rupee,46.418584,0.021543
2026,01,08,Mexican Peso,17.982021,0.055611
2026,01,08,Nepalese Rupee,143.839130,0.006952
2026,01,08,New Zealand Dollar,1.732076,0.577342
2026,01,08,Norwegian Krone,10.081289,0.099194
2026,01,08,Omani Rial,0.384837,2.598504
2026,01,08,Pakistani Rupee,282.254673,0.003543
2026,01,08,Philippine Peso,59.319730,0.016858
2026,01,08,Polish Zloty,3.604818,0.277407
2026,01,08,Qatari Riyal,3.640000,0.274725
2026,01,08,Romanian New Leu,4.357459,0.229492
2026,01,08,Russian Ruble,80.500514,0.012422
2026,01,08,Saudi Arabian Riyal,3.750000,0.266667
2026,01,08,Singapore Dollar,1.282731,0.779587
2026,01,08,South African Rand,16.455576,0.060770
2026,01,08,Sri Lankan Rupee,310.251186,0.003223
2026,01,08,Swedish Krona,9.188494,0.108832
2026,01,08,Swiss Franc,0.797785,1.253470
2026,01,08,Taiwan New Dollar,31.463425,0.031783
2026,01,08,Thai Baht,31.331679,0.031917
2026,01,08,Trinidadian Dollar,6.788763,0.147302
2026,01,08,Turkish Lira,43.075925,0.023215
2026,01,08,Emirati Dirham,3.672500,0.272294
2026,01,08,British Pound,0.743049,1.345807
2026,01,09,Argentine Peso,1463.135658,0.000683
2026,01,09,Australian Dollar,1.492900,0.669837
2026,01,09,Bahraini Dinar,0.376000,2.659574
2026,01,09,Botswana Pula,13.517181,0.073980
2026,01,09,Brazilian Real,5.388211,0.185590
2026,01,09,Bruneian Dollar,1.285180,0.778101
2026,01,09,Canadian Dollar,1.386486,0.721248
2026,01,09,Chilean Peso,897.027328,0.001115
2026,01,09,Chinese Yuan Renminbi,6.983734,0.143190
2026,01,09,Colombian Peso,3714.665978,0.000269
2026,01,09,Czech Koruna,20.840087,0.047984
2026,01,09,Danish Krone,6.409811,0.156011
2026,01,09,Euro,0.857798,1.165775
2026,01,09,Hong Kong Dollar,7.791905,0.128338
2026,01,09,Hungarian Forint,330.448028,0.003026
2026,01,09,Icelandic Krona,126.270987,0.007919
2026,01,09,Indian Rupee,89.903228,0.011123
2026,01,09,Indonesian Rupiah,16810.694600,0.000059
2026,01,09,Iranian Rial,42119.258158,0.000024
2026,01,09,Israeli Shekel,3.169728,0.315484
2026,01,09,Japanese Yen,156.892000,0.006374
2026,01,09,Kazakhstani Tenge,509.826498,0.001961
2026,01,09,South Korean Won,1452.023234,0.000689
2026,01,09,Kuwaiti Dinar,0.307311,3.254034
2026,01,09,Libyan Dinar,5.420006,0.184502
2026,01,09,Malaysian Ringgit,4.061350,0.246224
2026,01,09,Mauritian Rupee,46.546119,0.021484
2026,01,09,Mexican Peso,17.978543,0.055622
2026,01,09,Nepalese Rupee,143.912593,0.006949
2026,01,09,New Zealand Dollar,1.739291,0.574947
2026,01,09,Norwegian Krone,10.081347,0.099193
2026,01,09,Omani Rial,0.384874,2.598256
2026,01,09,Pakistani Rupee,281.530120,0.003552
2026,01,09,Philippine Peso,59.161060,0.016903
2026,01,09,Polish Zloty,3.613385,0.276749
2026,01,09,Qatari Riyal,3.640000,0.274725
2026,01,09,Romanian New Leu,4.364170,0.229139
2026,01,09,Russian Ruble,80.413909,0.012436
2026,01,09,Saudi Arabian Riyal,3.750000,0.266667
2026,01,09,Singapore Dollar,1.285180,0.778101
2026,01,09,South African Rand,16.524747,0.060515
2026,01,09,Sri Lankan Rupee,309.317825,0.003233
2026,01,09,Swedish Krona,9.221534,0.108442
2026,01,09,Swiss Franc,0.799080,1.251439
2026,01,09,Taiwan New Dollar,31.563186,0.031682
2026,01,09,Thai Baht,31.438968,0.031808
2026,01,09,Trinidadian Dollar,6.789144,0.147294
2026,01,09,Turkish Lira,43.134686,0.023183
2026,01,09,Emirati Dirham,3.672500,0.272294
2026,01,09,British Pound,0.744277,1.343586
2026,01,10,Argentine Peso,1467.286045,0.000682
2026,01,10,Australian Dollar,1.493332,0.669643
2026,01,10,Bahraini Dinar,0.376000,2.659574
2026,01,10,Botswana Pula,13.406653,0.074590
2026,01,10,Brazilian Real,5.370551,0.186201
2026,01,10,Bruneian Dollar,1.287109,0.776935
2026,01,10,Canadian Dollar,1.391425,0.718688
2026,01,10,Chilean Peso,894.845526,0.001118
2026,01,10,Chinese Yuan Renminbi,6.977607,0.143316
2026,01,10,Colombian Peso,3715.193450,0.000269
2026,01,10,Czech Koruna,20.872715,0.047909
2026,01,10,Danish Krone,6.421458,0.155728
2026,01,10,Euro,0.859345,1.163677
2026,01,10,Hong Kong Dollar,7.795278,0.128283
2026,01,10,Hungarian Forint,331.359584,0.003018
2026,01,10,Icelandic Krona,126.479117,0.007906
2026,01,10,Indian Rupee,90.264493,0.011079
2026,01,10,Indonesian Rupiah,16834.750588,0.000059
2026,01,10,Iranian Rial,998708.230314,0.000001
2026,01,10,Israeli Shekel,3.149735,0.317487
2026,01,10,Japanese Yen,157.862920,0.006335
2026,01,10,Kazakhstani Tenge,510.833153,0.001958
2026,01,10,South Korean Won,1458.086889,0.000686
2026,01,10,Kuwaiti Dinar,0.307365,3.253459
2026,01,10,Libyan Dinar,5.429999,0.184162
2026,01,10,Malaysian Ringgit,4.092996,0.244320
2026,01,10,Mauritian Rupee,46.386717,0.021558
2026,01,10,Mexican Peso,17.977278,0.055626
2026,01,10,Nepalese Rupee,144.490886,0.006921
2026,01,10,New Zealand Dollar,1.744269,0.573306
2026,01,10,Norwegian Krone,10.098476,0.099025
2026,01,10,Omani Rial,0.384219,2.602682
2026,01,10,Pakistani Rupee,279.986960,0.003572
2026,01,10,Philippine Peso,59.295709,0.016865
2026,01,10,Polish Zloty,3.619361,0.276292
2026,01,10,Qatari Riyal,3.640000,0.274725
2026,01,10,Romanian New Leu,4.374399,0.228603
2026,01,10,Russian Ruble,79.236329,0.012620
2026,01,10,Saudi Arabian Riyal,3.750000,0.266667
2026,01,10,Singapore Dollar,1.287109,0.776935
2026,01,10,South African Rand,16.496170,0.060620
2026,01,10,Sri Lankan Rupee,309.222887,0.003234
2026,01,10,Swedish Krona,9.207385,0.108608
2026,01,10,Swiss Franc,0.801110,1.248268
2026,01,10,Taiwan New Dollar,31.608362,0.031637
2026,01,10,Thai Baht,31.379358,0.031868
2026,01,10,Trinidadian Dollar,6.791607,0.147241
2026,01,10,Turkish Lira,43.068454,0.023219
2026,01,10,Emirati Dirham,3.672500,0.272294
2026,01,10,British Pound,0.745893,1.340674
2026,01,11,Argentine Peso,1463.912144,0.000683
2026,01,11,Australian Dollar,1.496101,0.668404
2026,01,11,Bahraini Dinar,0.376000,2.659574
2026,01,11,Botswana Pula,13.322482,0.075061
2026,01,11,Brazilian Real,5.378184,0.185936
2026,01,11,Bruneian Dollar,1.287413,0.776752
2026,01,11,Canadian Dollar,1.391387,0.718707
2026,01,11,Chilean Peso,893.504518,0.001119
2026,01,11,Chinese Yuan Renminbi,6.982346,0.143218
2026,01,11,Colombian Peso,3714.868808,0.000269
2026,01,11,Czech Koruna,20.873354,0.047908
2026,01,11,Danish Krone,6.420794,0.155744
2026,01,11,Euro,0.859514,1.163448
2026,01,11,Hong Kong Dollar,7.795151,0.128285
2026,01,11,Hungarian Forint,331.415513,0.003017
2026,01,11,Icelandic Krona,126.497746,0.007905
2026,01,11,Indian Rupee,90.271848,0.011078
2026,01,11,Indonesian Rupiah,16816.364773,0.000059
2026,01,11,Iranian Rial,999541.644264,0.000001
2026,01,11,Israeli Shekel,3.157567,0.316700
2026,01,11,Japanese Yen,157.892893,0.006333
2026,01,11,Kazakhstani Tenge,510.346139,0.001959
2026,01,11,South Korean Won,1453.536161,0.000688
2026,01,11,Kuwaiti Dinar,0.307360,3.253509
2026,01,11,Libyan Dinar,5.424269,0.184357
2026,01,11,Malaysian Ringgit,4.078847,0.245167
2026,01,11,Mauritian Rupee,46.688871,0.021418
2026,01,11,Mexican Peso,17.978166,0.055623
2026,01,11,Nepalese Rupee,144.502661,0.006920
2026,01,11,New Zealand Dollar,1.744689,0.573168
2026,01,11,Norwegian Krone,10.097456,0.099035
2026,01,11,Omani Rial,0.384997,2.597422
2026,01,11,Pakistani Rupee,280.077347,0.003570
2026,01,11,Philippine Peso,59.173776,0.016899
2026,01,11,Polish Zloty,3.619939,0.276248
2026,01,11,Qatari Riyal,3.640000,0.274725
2026,01,11,Romanian New Leu,4.373400,0.228655
2026,01,11,Russian Ruble,79.013572,0.012656
2026,01,11,Saudi Arabian Riyal,3.750000,0.266667
2026,01,11,Singapore Dollar,1.287413,0.776752
2026,01,11,South African Rand,16.510200,0.060569
2026,01,11,Sri Lankan Rupee,309.147063,0.003235
2026,01,11,Swedish Krona,9.206753,0.108616
2026,01,11,Swiss Franc,0.800981,1.248470
2026,01,11,Taiwan New Dollar,31.624089,0.031621
2026,01,11,Thai Baht,31.419327,0.031828
2026,01,11,Trinidadian Dollar,6.751655,0.148112
2026,01,11,Turkish Lira,43.072631,0.023217
2026,01,11,Emirati Dirham,3.672500,0.272294
2026,01,11,British Pound,0.745822,1.340802
2026,01,12,Argentine Peso,1465.539182,0.000682
2026,01,12,Australian Dollar,1.495776,0.668549
2026,01,12,Bahraini Dinar,0.376000,2.659574
2026,01,12,Botswana Pula,13.427580,0.074474
2026,01,12,Brazilian Real,5.370292,0.186210
2026,01,12,Bruneian Dollar,1.287333,0.776800
2026,01,12,Canadian Dollar,1.391393,0.718704
2026,01,12,Chilean Peso,896.497380,0.001115
2026,01,12,Chinese Yuan Renminbi,6.979077,0.143285
2026,01,12,Colombian Peso,3713.732415,0.000269
2026,01,12,Czech Koruna,20.885515,0.047880
2026,01,12,Danish Krone,6.428381,0.155560
2026,01,12,Euro,0.860336,1.162337
2026,01,12,Hong Kong Dollar,7.794519,0.128295
2026,01,12,Hungarian Forint,331.785956,0.003014
2026,01,12,Icelandic Krona,126.638719,0.007896
2026,01,12,Indian Rupee,90.259650,0.011079
2026,01,12,Indonesian Rupiah,16840.620379,0.000059
2026,01,12,Iranian Rial,998917.712745,0.000001
2026,01,12,Israeli Shekel,3.149305,0.317530
2026,01,12,Japanese Yen,158.150310,0.006323
2026,01,12,Kazakhstani Tenge,511.192510,0.001956
2026,01,12,South Korean Won,1458.568508,0.000686
2026,01,12,Kuwaiti Dinar,0.306767,3.259807
2026,01,12,Libyan Dinar,5.428491,0.184213
2026,01,12,Malaysian Ringgit,4.077369,0.245256
2026,01,12,Mauritian Rupee,46.688577,0.021419
2026,01,12,Mexican Peso,17.978886,0.055621
2026,01,12,Nepalese Rupee,144.483135,0.006921
2026,01,12,New Zealand Dollar,1.745570,0.572879
2026,01,12,Norwegian Krone,10.089455,0.099113
2026,01,12,Omani Rial,0.385036,2.597158
2026,01,12,Pakistani Rupee,280.143235,0.003570
2026,01,12,Philippine Peso,59.215523,0.016887
2026,01,12,Polish Zloty,3.623681,0.275962
2026,01,12,Qatari Riyal,3.640000,0.274725
2026,01,12,Romanian New Leu,4.376874,0.228474
2026,01,12,Russian Ruble,79.365717,0.012600
2026,01,12,Saudi Arabian Riyal,3.750000,0.266667
2026,01,12,Singapore Dollar,1.287333,0.776800
2026,01,12,South African Rand,16.495665,0.060622
2026,01,12,Sri Lankan Rupee,309.406461,0.003232
2026,01,12,Swedish Krona,9.220766,0.108451
2026,01,12,Swiss Franc,0.801697,1.247354
2026,01,12,Taiwan New Dollar,31.616094,0.031629
2026,01,12,Thai Baht,31.361526,0.031886
2026,01,12,Trinidadian Dollar,6.792073,0.147230
2026,01,12,Turkish Lira,43.143192,0.023179
2026,01,12,Emirati Dirham,3.672500,0.272294
2026,01,12,British Pound,0.746626,1.339358
2026,01,13,Argentine Peso,1467.628485,0.000681
2026,01,13,Australian Dollar,1.490780,0.670790
2026,01,13,Bahraini Dinar,0.376000,2.659574
2026,01,13,Botswana Pula,13.598298,0.073539
2026,01,13,Brazilian Real,5.375715,0.186022
2026,01,13,Bruneian Dollar,1.285641,0.777822
2026,01,13,Canadian Dollar,1.387690,0.720622
2026,01,13,Chilean Peso,884.145996,0.001131
2026,01,13,Chinese Yuan Renminbi,6.972735,0.143416
2026,01,13,Colombian Peso,3711.807914,0.000269
2026,01,13,Czech Koruna,20.810195,0.048053
2026,01,13,Danish Krone,6.404436,0.156142
2026,01,13,Euro,0.857093,1.166734
2026,01,13,Hong Kong Dollar,7.796296,0.128266
2026,01,13,Hungarian Forint,331.735858,0.003014
2026,01,13,Icelandic Krona,125.822911,0.007948
2026,01,13,Indian Rupee,90.143793,0.011093
2026,01,13,Indonesian Rupiah,16874.185098,0.000059
2026,01,13,Iranian Rial,999122.349035,0.000001
2026,01,13,Israeli Shekel,3.141010,0.318369
2026,01,13,Japanese Yen,157.975866,0.006330
2026,01,13,Kazakhstani Tenge,510.686238,0.001958
2026,01,13,South Korean Won,1466.106917,0.000682
2026,01,13,Kuwaiti Dinar,0.307453,3.252526
2026,01,13,Libyan Dinar,5.427095,0.184261
2026,01,13,Malaysian Ringgit,4.062870,0.246131
2026,01,13,Mauritian Rupee,46.681377,0.021422
2026,01,13,Mexican Peso,17.924188,0.055791
2026,01,13,Nepalese Rupee,144.297676,0.006930
2026,01,13,New Zealand Dollar,1.732316,0.577262
2026,01,13,Norwegian Krone,10.071199,0.099293
2026,01,13,Omani Rial,0.384818,2.598630
2026,01,13,Pakistani Rupee,280.077014,0.003570
2026,01,13,Philippine Peso,59.235624,0.016882
2026,01,13,Polish Zloty,3.609905,0.277016
2026,01,13,Qatari Riyal,3.640000,0.274725
2026,01,13,Romanian New Leu,4.362883,0.229206
2026,01,13,Russian Ruble,78.326964,0.012767
2026,01,13,Saudi Arabian Riyal,3.750000,0.266667
2026,01,13,Singapore Dollar,1.285641,0.777822
2026,01,13,South African Rand,16.389508,0.061015
2026,01,13,Sri Lankan Rupee,309.319684,0.003233
2026,01,13,Swedish Krona,9.171949,0.109028
2026,01,13,Swiss Franc,0.797360,1.254139
2026,01,13,Taiwan New Dollar,31.588748,0.031657
2026,01,13,Thai Baht,31.233578,0.032017
2026,01,13,Trinidadian Dollar,6.792806,0.147215
2026,01,13,Turkish Lira,43.148021,0.023176
2026,01,13,Emirati Dirham,3.672500,0.272294
2026,01,13,British Pound,0.742612,1.346598
2026,01,14,Argentine Peso,1458.787249,0.000686
2026,01,14,Australian Dollar,1.496264,0.668331
2026,01,14,Bahraini Dinar,0.376000,2.659574
2026,01,14,Botswana Pula,13.573796,0.073671
2026,01,14,Brazilian Real,5.373737,0.186090
2026,01,14,Bruneian Dollar,1.288959,0.775820
2026,01,14,Canadian Dollar,1.388705,0.720095
2026,01,14,Chilean Peso,886.087227,0.001129
2026,01,14,Chinese Yuan Renminbi,6.977822,0.143311
2026,01,14,Colombian Peso,3670.018518,0.000272
2026,01,14,Czech Koruna,20.813614,0.048045
2026,01,14,Danish Krone,6.418255,0.155806
2026,01,14,Euro,0.858923,1.164249
2026,01,14,Hong Kong Dollar,7.801098,0.128187
2026,01,14,Hungarian Forint,331.774299,0.003014
2026,01,14,Icelandic Krona,125.918079,0.007942
2026,01,14,Indian Rupee,90.287593,0.011076
2026,01,14,Indonesian Rupiah,16855.313392,0.000059
2026,01,14,Iranian Rial,1046066.741445,0.000001
2026,01,14,Israeli Shekel,3.148259,0.317636
2026,01,14,Japanese Yen,159.196620,0.006282
2026,01,14,Kazakhstani Tenge,509.437347,0.001963
2026,01,14,South Korean Won,1476.452656,0.000677
2026,01,14,Kuwaiti Dinar,0.307628,3.250677
2026,01,14,Libyan Dinar,5.429334,0.184185
2026,01,14,Malaysian Ringgit,4.058896,0.246372
2026,01,14,Mauritian Rupee,46.691224,0.021417
2026,01,14,Mexican Peso,17.826994,0.056095
2026,01,14,Nepalese Rupee,144.527864,0.006919
2026,01,14,New Zealand Dollar,1.742585,0.573860
2026,01,14,Norwegian Krone,10.088075,0.099127
2026,01,14,Omani Rial,0.384840,2.598484
2026,01,14,Pakistani Rupee,279.981138,0.003572
2026,01,14,Philippine Peso,59.374001,0.016842
2026,01,14,Polish Zloty,3.618507,0.276357
2026,01,14,Qatari Riyal,3.640000,0.274725
2026,01,14,Romanian New Leu,4.372977,0.228677
2026,01,14,Russian Ruble,78.515999,0.012736
2026,01,14,Saudi Arabian Riyal,3.750000,0.266667
2026,01,14,Singapore Dollar,1.288959,0.775820
2026,01,14,South African Rand,16.398723,0.060980
2026,01,14,Sri Lankan Rupee,309.227034,0.003234
2026,01,14,Swedish Krona,9.224764,0.108404
2026,01,14,Swiss Franc,0.801146,1.248212
2026,01,14,Taiwan New Dollar,31.634766,0.031611
2026,01,14,Thai Baht,31.539113,0.031707
2026,01,14,Trinidadian Dollar,6.789722,0.147281
2026,01,14,Turkish Lira,43.158586,0.023170
2026,01,14,Emirati Dirham,3.672500,0.272294
2026,01,14,British Pound,0.744814,1.342618
2026,01,15,Argentine Peso,1453.433120,0.000688
2026,01,15,Australian Dollar,1.496406,0.668268
2026,01,15,Bahraini Dinar,0.376000,2.659574
2026,01,15,Botswana Pula,13.521073,0.073959
2026,01,15,Brazilian Real,5.396999,0.185288
2026,01,15,Bruneian Dollar,1.287679,0.776591
2026,01,15,Canadian Dollar,1.388542,0.720180
2026,01,15,Chilean Peso,881.836290,0.001134
2026,01,15,Chinese Yuan Renminbi,6.973733,0.143395
2026,01,15,Colombian Peso,3672.512591,0.000272
2026,01,15,Czech Koruna,20.820139,0.048030
2026,01,15,Danish Krone,6.415944,0.155862
2026,01,15,Euro,0.858682,1.164576
2026,01,15,Hong Kong Dollar,7.797626,0.128244
2026,01,15,Hungarian Forint,331.613328,0.003016
2026,01,15,Icelandic Krona,125.376992,0.007976
2026,01,15,Indian Rupee,90.188905,0.011088
2026,01,15,Indonesian Rupiah,16859.181996,0.000059
2026,01,15,Iranian Rial,1068267.559840,0.000001
2026,01,15,Israeli Shekel,3.156505,0.316806
2026,01,15,Japanese Yen,158.424593,0.006312
2026,01,15,Kazakhstani Tenge,510.489766,0.001959
2026,01,15,South Korean Won,1463.226608,0.000683
2026,01,15,Kuwaiti Dinar,0.307562,3.251377
2026,01,15,Libyan Dinar,5.429967,0.184163
2026,01,15,Malaysian Ringgit,4.049062,0.246971
2026,01,15,Mauritian Rupee,46.199316,0.021645
2026,01,15,Mexican Peso,17.800921,0.056177
2026,01,15,Nepalese Rupee,144.369890,0.006927
2026,01,15,New Zealand Dollar,1.741114,0.574345
2026,01,15,Norwegian Krone,10.058216,0.099421
2026,01,15,Omani Rial,0.384916,2.597966
2026,01,15,Pakistani Rupee,279.917865,0.003572
2026,01,15,Philippine Peso,59.459045,0.016818
2026,01,15,Polish Zloty,3.616070,0.276543
2026,01,15,Qatari Riyal,3.640000,0.274725
2026,01,15,Romanian New Leu,4.369946,0.228836
2026,01,15,Russian Ruble,78.497993,0.012739
2026,01,15,Saudi Arabian Riyal,3.750000,0.266667
2026,01,15,Singapore Dollar,1.287679,0.776591
2026,01,15,South African Rand,16.406181,0.060953
2026,01,15,Sri Lankan Rupee,309.479657,0.003231
2026,01,15,Swedish Krona,9.196342,0.108739
2026,01,15,Swiss Franc,0.799791,1.250327
2026,01,15,Taiwan New Dollar,31.532783,0.031713
2026,01,15,Thai Baht,31.484479,0.031762
2026,01,15,Trinidadian Dollar,6.789167,0.147293
2026,01,15,Turkish Lira,43.178853,0.023159
2026,01,15,Emirati Dirham,3.672500,0.272294
2026,01,15,British Pound,0.743994,1.344096
2026,01,16,Argentine Peso,1442.082720,0.000693
2026,01,16,Australian Dollar,1.492219,0.670143
2026,01,16,Bahraini Dinar,0.376000,2.659574
2026,01,16,Botswana Pula,13.666092,0.073174
2026,01,16,Brazilian Real,5.368370,0.186276
2026,01,16,Bruneian Dollar,1.287991,0.776403
2026,01,16,Canadian Dollar,1.388989,0.719948
2026,01,16,Chilean Peso,882.917399,0.001133
2026,01,16,Chinese Yuan Renminbi,6.965615,0.143562
2026,01,16,Colombian Peso,3685.994808,0.000271
2026,01,16,Czech Koruna,20.912097,0.047819
2026,01,16,Danish Krone,6.435925,0.155378
2026,01,16,Euro,0.861380,1.160928
2026,01,16,Hong Kong Dollar,7.797186,0.128251
2026,01,16,Hungarian Forint,331.903033,0.003013
2026,01,16,Icelandic Krona,125.939929,0.007940
